komentar,label
"peneror kepala babi dan bangkai tikus di tempo tertawa terbahak terpingkal melihat cengengnya orang yg diteror jgn cuma berani mengkritik di indungi uu 
resiko lain pun harus dihadapi jgn cengeng",0
istana tanggapi teror kepala babi ke jurnalis tempo sudah dimasak aja,0
kenapa tiba tiba tempo diserang buzzer,0
selain teror berupa paket berisi bangkai tempo juga mendapat pesan ancaman yang berbunyi sampai mampus kantor kalian oleh sebuah akun instagram di tanggal maret sehari sebelum kotak berisi bangkai tikus itu dilempar ke kantor tempo,0
gojek klo ga ada yg ngorder juga ngapain tiba ngirim kepala babi ke tempo umum tuh kayaknya buat abang gojek diluaran sana,0
kan barugeh ngeliat tikus mati didpur aja idh merinding setengahmati gimana kalo ngeliat kucing mati didepanrumah hadeh,0
"teror tak berhenti kini tempo dikirimi bangkai tikus 

 tempo pwijakarta kebebasanpers lbhpers",0
cic cic suara tikus d,0
teror ke kantor tempo berlanjut kepala tikus dipenggal polisi dikerahkan,1
lagian dr awal cara majuny aja udh sus bgt blm lg kebijakan tolol yg nyusahin rakyat ky case lpg waktu lalu skrg uu tni dan banyak media yg dibungkam dan dibayar bersih korupsi ternyata cuman ganti pemain yg bukan oposisi lol yg ada ex koruptor dikasih jabatan di danantara,0
mulai drama trik yg sama kayak bocor alus tempo si bocor ini bisa tau apa yg dibicarakan jokowi iriana ditempat tidur tp gk tau siapa yg kirim atau kasih kepala babi dikantornya wkwkwkwkwkwk,0
"iwed ngeri ah rt ada cica nih aku d wkwkwkwkwkwkwk rt
 
 ada ya tikus tp imut p",0
emang hanya orang yg bermental tikus yg kirim ke tempo bangkai tikus,0
semoga kepala babi dan bangkai tikus yg dikirim ke tempo menambah semangat utk sampaikan kebenaran utk insan pers n media bukan hanya tempo tdk menjadi ciut tp semakin semangat sebagai watch dog rakyat pasti tetap dukung,2
piala dunia cica babi,0
"agora minha gente 

n o tem pra onde correr n o da tempo de ficar de derrota guerra para tentar a vit ria 

temos vitego no pared o forarenata b",1
sulit tapi emang hal positif sih ini orang orang mulai ketagihan jurnal investigasi bentuk video kayak gini harusnya sih jadi peluang juga buat media lain sebelum dibungkam oleh rezim lewat ruu penyiaran hehehehehe,2
wah kalau prabowo beneran berkuasa bisa jadi kebebasan pers kita hilang nanti media sosial juga dilarang hem mending cari pemimpin yang bisa terima kritik deh,0
"nn nda bilang td dia p cap rt 
 
 ada re capcica rt 
 
 cica jo rt 
 
 tikus",0
internasional terlibat serangan delhi jurnalis india ditangkap,1
jadi tahu kenapa pers investigative akan dilarang,1
namanya juga memasuki new orba jilid ii semua media wajib dibeli dibungkam lah,1
semua media tuh udh dibungkam,0
"finalmente chegou o dia falava dessa gincana a tanto tempo 
vamo p na t bua",1
israel menyerang tenda tenda di luar dua rumah sakit besar di jalur gaza pada ahad malam menurut laporan petugas medis pada senin april serangan itu menewaskan sedikitnya dua orang termasuk seorang jurnalis lokal,1
johnny hooker sempre biscoitando do jeito mais mofado poss vel parasita de campanhas alheias t sempre diminuindo algu m pra causar que pregui a mano mona chata da porra,2
"stl rezim orba membreidel majalah tempo pd mas toriq hadad bergerilya di bawah tanah ia membangun yg kelak akan mjd 
 
 sbg bentuk perlawanan pd penguasa saat itu 

 
perginya penjaga independensi media",0
hasan nasbi mundur sebagai kepala kantor komunikasi presiden pada april karena kontroversi atas pernyataannya tentang ancaman terhadap media tempo ia mengomentari ancaman berupa kepala babi dengan berkata masak saja yang dianggap tidak sensitif presiden prabowo,1
amg super bem quisto n o tava at pouco tempo chorando em podcast dizendo n o entender o motivo de ignorarem ele nas coisas depois disso ele tornou a aparecer,2
maaf tapi tidak ada informasi yang jelas tentang siapa yang menyuruh memasak kepala babi yang dikirim ke kantor tempo hasan nasbi kepala kantor komunikasi kepresidenan hanya menyarankan untuk memasak kepala babi itu sebagai tanggapan awal tapi kemudian menegaskan bahwa,1
tunggulah pengadilan dunia para pemimpin korup nan bangsat yang tidak mempedulikan dan justru menari serta berpesta di atas penderitaan rakyat tunggulah kami tunggulah dendam dan amarah kami sampai untuk memenggal kepala kalian seperti tikus yang dikirimkan ke kantor tempo,0
"rita skeeter r rt 
 
 hlwhoami jurnalis rambut keriting kumbang",1
"owi kena bocor alus 
oei oei owi owi",0
aryanto sutadi merespons kasus teror pada jurnalis dan tempo ia menyarankan langkah langkah untuk segera menangkap pelaku menurutnya teror yang diberikan oleh pelaku bak menantang kredibilitas kepolisian ia pun menekan kepolisian untuk segera memberikan jawaban pada rakyat,1
semoga jurnalis tempo selalu diberikan keberanian kesehatan kelancaran dalam bertugas and least but not least keselamatan amin,2
belum lagi pelaku teror pengirim kepala babi terungkap kantor redaksi tempo kembali dikirimi bangkai tikus dengan kondisi kepala terpenggal humaniora adadikompas,1
saya tidak paham dalam konteks apa mengundang segelintir pemimpin redaksi ke istana saya rasa tidak ada permasalahan seputar jurnalis kalaupun ada itupun terkait teror terhadap tempo yang bahkan tidak diundang apakah ini langkah pemerintah untuk membung merangkul jurnalis,1
sama sebelum kejadian tempo malah tiba ada yg jualan kepala babi di aplikasi oren kirain cuman aku doang taunya ada juga yg kyk gini padahal sama sekali ga pernah nyari begituan,0
"jadi kalian itu membuka diri sendiri buat diserang balik seluas luasnya tanpa batas kalau salah langkah 
misal kalau teror kepala babi cuma setingan 
bakalan ada istilah baru taktik gelap drama gelap tempo gelap dll
bahkan kalian bisa disebut kaum kegelapan dan banyak",0
berdasarkan pola masa lalu media pro pemerintah mungkin akan mengalihkan isu dengan menonjolkan prestasi ekonomi atau acara budaya soal tempo risiko teror lagi ada mengingat ancaman baru baru ini seperti kepala babi meski pemerintah bilang dukung kebebasan pers,0
jurnalis dari tempo diundang atau tidak,1
ya kan pak ketum orang jokowi kata bocor alus gara dia pak ketum jadi mentri lagi,0
wawancara presiden prabowo dengan jurnalis senior pada april adalah langkah positif untuk interaksi media membahas isu krusial seperti uu tni dan ekonomi namun dalam situasi sekarang with ancaman terhadap kebebasan pers seperti intimidasi ke tempo maret lalu dan,1
fico incr dula como eu posso ser t o desapegada e ao mesmo tempo ser t o apegada a quem eu amo,2
a muito tempo q eu n o percebia uma marmelada t o escancarada,1
hm utk independen cukup dgn iklan aja sebenernya gk perlu bikin iklan spt ini minta dukungan kyk minta donasi jadinya tempo kenapa iklanmu kurang ya gak ada yg mau ngiklan di tempo apa mungkin diancam pemerintah bagi pengiklan di tempo kah,0
"hari kebebasan pers sedunia jurnalis yang tercekik 

hai sobat gensoed 

kebebasan pers sekarang lagi banyak tantangan gak cuma di indonesia tapi juga di seluruh dunia banyak jurnalis yang jadi korban kekerasan bahkan dibunuh cuma karena mereka berani ngomongin",0
yg diteror tempo tapi ini juga tanda ancaman bagi media dan jurnalis yg selama ini kritis jadi tolong banget untuk perusahaan media tingkatkan keamanan jurnalis kalian untuk semuanya kita harus lebih kuat saling jaga,0
maersk akui kapal kargo amerika serikat diserang rudal houthi di teluk aden tempodunia,1
toque f sico tempo de qualidade e palavras de afirma o,2
"klo menurut kalian mending yang mana 
bawa motor lebih murah sih tapi ya itu macet macetan",0
hendri bangun dilarang dewan pers berkantor di gedung dewan pers,1
gasabar next episode cica ngomongin kepala babi,0
"prabowo sebut ada penyebaran 
 berita hoax 
 ujaran kebencian 

prabowo menuding lsm dan media dibiayai oleh negara asing 

rocky gerung adi 
jurnalis tempo ahlinya investigasi 
bila hasilnya meresahkan pejabat aparat 
penguasanya yg ditegur 

tempo itu dilindungi uu",0
media kecil aja banyak yg dibungkam apalagi beliau kak,0
ahy angkat suara terkait kantor tempo diteror kepala babi dan bangkai tikus forum keadilan,1
aksi teror kepala babi terhadap jurnalis tempo merupakan ancaman serius kebebasan pers via,1
"video youtube dari 
 
 kemungkinan mengklaim teror kepala babi di tempo dipentaskan sendiri oleh tempo via konsultan bisnis tapi tak ada bukti kredibel mendukung ini fakta menunjukkan kejadian pada maret adalah ancaman nyata terhadap kebebasan pers didukung",0
kronologi kapal bendera kuwait dilaporkan diserang perompak di perairan batam temponasional,1
tempo si paling a tapi kenapa ya tidak bisa mengetahui siapa pengirim kepala babi,0
nem precsa estudar antropologia psicologia e sociologia o ensino b sico t falhando com pessoas como vc mas d tempo de correr atr s,2
"yg cukup rumah apa 
 
 ga cukup tau nafishaap rumah tikus 
 
 okeoke msuk rumah nafishaap iya beneran jd besok kmu haru",0
tirei a em biologia deus bom o tempo todo explica essa ateu,1
pengen ngeblok temennya temenku sumpah kek kont l janjian mau main tapi pas mepet batal kek taik lo anjeng ngotak dikit bngst gue mau pulang ke rumah ya taik udah bawa baju ganti sama sandal kirain langsungan ternyata nunggu jam trus bilang gajadi alssannya bocor alus bannya,0
kekerasan teranyar menimpa jurnalis tempo francisca christy rosana yg mndapatkn teror pengiriman kepala babi dg kuping yg dikerat selain teror pengiriman kepala babi cica sapaan akrab francisca jg mendptkan serangan digital yakni doxing atau penyebaran identitas pribadi,1
ini fucked up banget karena teror kepala babi dan tikus mati ke kantor tempo jelas intimidasi serius buat jurnalis kejadian ini nunjukin ancaman nyata buat kebebasan pers di indonesia apalagi di era prabowo simbol babi di negara mayoritas muslim bikin tambah parah plus data,0
kali ini beneran media dibungkam sih,0
ngantri buat ambil makan d haha klo lagi jurnalis gini hari lagi nganteri nih kyak bebek hehehe,1
gila sepenuhnya,0
"intan yg keluar dari mulut anjing sekalipun tetap intan ketika memang itu benar sudah kami uji benar bahkan ketika datang dari orang yg dianggap paling sinting sekalipun kalau terkait kepentingan publik ya beritakan 

 stefanus pramono
host bocor alus politik jurnalis tempo",0
ngirim teror bangkai tikus di potong kepalanya isyarat buat tempo harus tobat segera minta maaf ke publik karena berita tempo bermasalah tempo menulis berita provokatif menakuti rakyat tapi mereka tidak takut bangsanya hancur di kasih bangkai tikus takut tulisanya hancur,0
kantor media tempo dikirimi kepala babi dan bangkai tikus menunjukkan ada pihak yg belum bisa menerima perbedaan pendapat dan kritik seharusnya kita menghargai semua perbedaan dan kritik sebagai ciri negara hukum yg demokratis yg sdh tentu ada manfaatnya utk semua yh,2
teror di kantor tempo paket bangkai tikus dibungkus kertas kado motif mawar merah,1
selamat sore kak maaf oot bisa bantu report atau gmn saya didoxing oleh derry org yg pernah doxing jurnalis tempo data identitas saya disebarkan oleh dia dan kawan nya mohon bantuannya,1
"sementara indon 
tni resmi bisa masuk kembali ke ranah sipil 
polri bentar lagi nambah kewenangan 
rupiah anjlok k gak ada harganya 
cukong berjaya 
pemerintah budheg 
pers diteror dibungkam 
petani digusur 
warga dilarang protes demo kasar digebug demo damai dibubarkan",0
tempo kena kepala babi minta masak sama metri,1
apakah jurnalis tempo pernah dapat ancaman karena liputan tertentu,1
mengirim kepala babi dan tikus terpenggal ke tempo adalah metafora sempurna dari kondisi demokrasi kita saat ini terpotong dipenggal dan disodorkan sebagai peringatan namun teror ini justru mengungkap ketakutan pengirimnya ketakutan terhadap kebenaran ketakutan terhadap,0
"berarti bener kan indonesia gak baik baik aja setelah uu tni buktinya ada perlawanan dari demo yang jadi pertanyaan kenapa media dibungkam seolah olah tidak terjadi apa apa 
sad",0
"padahal jurnalisme investigasi kan tugasnya buat ngungkap fakta ngebongkar kebobrokan dan ngasih suara ke yang termarginalkan masa dilarang 

kata aji sih kalimat pelarangan ini membingungkan dan bisa diartiin sebagai pembungkaman pers",0
"dengan semua kekerasan dan pelanggaran yg dilakukan aparat ke rakyat 
 dpr diam
 presiden diam
 menteri ham diam
 media dibungkam
 tolakruutni 
 tolakruupolri 
 tolakdwifungsiabri",0
wah jangan jangan habis ini naga yg itu kena duh ngeri,0
"ndas babi nya kirim ke kantor 
 
 aja cica 
keknya mau dimasak ama si tukang sayur",0
akibat serangan orang tak dikenal kantor tempo berantakan usai diserang sekelompok orang tidak dikenal kond,1
hahhaaha dikasih paham sama grock berarti anda itu tolol masa tempo yg media disuruh menyelidikin kasus kepala babi itu tugas polisi bambang,0
"respon kepala komunikasi presiden atas sikap cica yang santai atas kiriman kepala babi yg sudah busuk 

jadi si hasan ini berharap wartawan tempo ketakutan gitu 

betapa buruknya komunikasi orang ini nirempati",0
tempo aji desak polisi usut penyerangan kantor aji palu serangan seperti itu menimbulkan efek teror bagi wartawan,1
"cctv rt 
 
 karena tidak suka banyak tikus budi memasang di setiap sudut rumahnya",0
ela namorou a ci a guimar es que al m de bem mais velha super engajada em causas femininas ontem ela falou sobre ele defendendo e que t na torcida nunca ela ficaria com um cara escroto,2
"indonesiagelap adalah alarm 
bahwa demokrasi kita bukan sedang sakit tapi sedang dibungkam perlahan 
ketika partisipasi publik dianggap gangguan 
ketika kritik dianggap ancaman 
maka yang tersisa hanyalah kekuasaan tanpa pertanggungjawaban",0
baba mi pri ala pod okupacijom pro li kroz ulicu nemci ljoti evci nedi evci komunjare niko nije ni dobacio babi crvena armija silovala sve ene decu babe koze sve to su ugledali gori od d ingis kana,2
emang suara apasi tikus hantu,0
imelda tobing kenalin rekan sayah gloria fransisca katharina beliau ini jurnalis muda yang luar biasa passionnya,2
"liputan teranyar 
 
 galak dan sangar banget guyss gak pernah rugi subscribe tempo menyala guys makasih ya para jurnalis keren andalan",2
"chant mix guide bibir yang telah dicuri interlude outro 

patokan dari spotify

 
taiga 
faiya 
saiba 
faiba 
daiba 
baiba 
jyajya 
faibo 
waipa 

 
tora hii jinzo sen i ama shindo kasen tobi jokyo tobi kasen shindo ama sen i jinzo hii 
tora hii jinzo",1
babi pegava duas ao mesmo tempo ainda tuitava pq ela negaria ser amante de algu m em,1
ngobrol sm bokap tuh semua media udh dibungkam,0
kamu aja yg gblk tempo dan para jurnalis sdh tau siapa yang ngirim kepala babi dan tikus sudah cetho welo welo,0
tenho vontade de voltar pro kpop pra ter mais op es de gente pra colocar de icon mas ao mesmo tempo me recuso a passar um dia nesse meio fan tico,2
sem tempo pra nada s pra dizer o quanto ela tava deslumbrante ontem,1
"kantor tempo dikirimi kepala babi 
 besoknya bangkai tikus dalam kotak kado 
 tanpa surat tanpa kata kata 
 satire orwell bukan ini indonesia",0
kirain grasak grusuk ada tikus twnya kucing gue ngide masuk kardus,0
lg sarapan ubi lah mirip kepala babi tempo,2
teror kepala babi terhadap jurnalis tempo ancam kebebasan pers,1
eu gosto mas com babi n o d elimina oafazenda,0
"lori tu u viktimizu me cica t jozi ahhaahhahahahagagahahahahahahahahahahahahahahahahahahahahahahahahhahaahh
babii kjo kokka krejzi
 bbvipal bbvipal",2
mirip film train to busan penumpang shinkansen rute tokyo osaka diserang zombi tempotravel,1
